,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,Sedv[L],Season
10839,34078594470.577694,0.0,39659.18155682329,5450886.232468091,211937895.40624762,3339.7830548879388,1589511656453.6187,1038301.2146625594,1502853.0952060912,13000.55337739904,2419050098.2375984,6628.82542176319,19985874363.32768,5010303056027.168,2219354838.709677,83780645161.29033,2010-09-05,1664516129.032272,summer
10840,33889442678.261833,0.0,35296.44993706625,5520397.233263476,183672135.840707,5444.308176025994,1589517646216.1897,1038317.2336183707,1501556.4596544635,11570.419847975263,2418580231.4770465,6627.534515719449,19898268251.27334,5019122071307.3,2219354838.709677,83780645161.29033,2010-09-06,1664516129.032272,summer
10841,33681374752.71045,0.0,39927.36065217671,5552794.89979795,202559135.34637484,4077.334138420275,1589523669963.4443,1038321.1463129884,1500262.3707451771,13088.464335391182,2418111664.005405,6626.2472095261555,19810662139.219017,5027941086587.434,2219354838.709677,83780645161.29033,2010-09-07,1664516129.032272,summer
10842,33435913332.079758,0.0,49444.62290239781,5223826.541549864,240290502.13834414,3463.4262993326447,1589529367189.5022,1038325.0812074322,1498979.735375106,16208.288573655545,2417644384.3877745,6624.963463028508,19723056027.16469,5036760101867.574,2219354838.709677,83780645161.29033,2010-09-08,1664516129.032272,summer
10843,33157501682.283974,0.0,58793.397683916985,4895344.435352458,273746271.03962255,171172.281508019,1589534570005.3396,1038328.8028083249,1497699.6050237867,19272.881457053347,2417178389.902314,6623.683244898013,19378471986.417656,5003688794567.061,2219354838.709677,83780645161.29033,2010-09-09,1664516129.032272,summer
10844,43385816391.64001,10526719006.657885,65893.19888725247,4476821.36937278,293994685.5099423,1316.3785686762483,1579012806184.7834,1038332.2014454632,1496413.06715448,21600.245282770135,2416713686.630058,6622.406547677574,24434804753.820034,5020925297113.756,2774193548.387097,83225806451.6129,2010-09-10,1664516129.032272,summer
10845,43104986662.794685,0.0,60937.01276133292,5580355.914785141,275319708.36448026,9398.421178421035,1579018860787.826,1031459.0661283429,1495129.0416408884,19975.57327116993,2416243395.5211573,6621.133388027557,24047877758.91342,4988073005093.38,2774193548.387097,83225806451.6129,2010-09-11,1664516129.032272,summer
10846,42902066797.56543,0.0,45393.02142725764,5647675.948049866,197327840.2699686,10257.967327530581,1579024975460.1675,1031469.0554071368,1493843.2704922499,14880.145652550656,2415774401.461153,6619.844919236049,24215789473.68422,5038446519524.615,2774193548.387097,83225806451.6129,2010-09-12,1664516129.032272,summer
10847,42748736957.8374,0.0,35210.79973723663,5687954.469093495,147680314.73336712,3218.674700935517,1579031132834.1487,1031473.049719973,1492568.8938698755,11542.343121452946,2415306687.0569987,6618.5600040031595,24106281833.616295,5047207130730.054,2774193548.387097,83225806451.6129,2010-09-13,1664516129.032272,summer
10848,42490271561.40551,0.0,62377.34045674354,5651471.562259512,252944523.2039508,68220.99385881082,1579037196346.3313,1031483.1062375914,1491296.9979083997,20447.722628521216,2414840255.886733,6617.27859467671,23996774193.54839,5055967741935.483,2774193548.387097,83225806451.6129,2010-09-14,1664516129.032272,summer
10849,42236931779.88245,0.0,63378.282315219825,5325836.901140877,248080355.48846564,3032.584222460602,1579042998458.1316,1031487.067154036,1490018.7120847146,20775.83827660007,2414375108.2411013,6616.000701059544,23609847198.64177,5023115449915.107,2774193548.387097,83225806451.6129,2010-09-15,1664516129.032272,summer
10850,41996012404.790985,0.0,62359.11553862391,5170343.943245945,235832442.40763125,21052.143871864206,1579048627610.0947,1031490.8573138232,1490909.272715781,20441.748374602903,2413909075.0993752,6614.726323948224,23500339558.573853,5031876061120.545,2774193548.387097,83225806451.6129,2010-09-16,1664516129.032272,summer
10851,41765081454.06711,0.0,61824.91992601366,4936783.462790378,226139127.2506997,83135.06968365615,1579053961825.2495,1031500.5689024471,1491800.6951218473,20266.635366641265,2413442161.5236354,6613.449520820207,23390831918.50594,5040636672325.975,2774193548.387097,83225806451.6129,2010-09-17,1664516129.032272,summer
10852,41523007923.46002,0.0,66976.87187703112,4974796.286340989,237167848.35996038,2137.1673381762475,1579059417637.664,1031504.0534347603,1492701.8681985785,21955.480766565415,2412974351.538566,6612.170305544207,23288624787.775883,5049397283531.409,2774193548.387097,83225806451.6129,2010-09-18,1664516129.032272,summer
10853,41343097391.9413,0.0,51177.444921974056,4483641.199821908,175511186.77956375,33119.0157417561,1579064347026.427,1031513.6518887947,1493603.9110843125,16776.319588787715,2412505650.3907366,6610.888634352237,23215619694.39729,4987415959252.973,2774193548.387097,83225806451.6129,2010-09-19,1664516129.032272,summer
10854,41192965632.84586,0.0,43818.14303438826,4344491.805660803,145850198.01851723,19112.58570645617,1579069149750.599,1031516.8719904247,1494497.9346283537,14363.88964812264,2412036059.7235765,6609.6045216184575,23142614601.018665,4996176570458.402,2774193548.387097,83225806451.6129,2010-09-20,1664516129.032272,summer
10855,41011674781.89774,0.0,54770.695068301386,4171601.0883017057,177177193.7890861,3173.2341975366767,1579073800005.4814,1031520.0093489651,1495392.8256784545,17954.21178151347,2411565578.5892754,6608.317971845416,23069609507.640068,5075679117147.711,2774193548.387097,83225806451.6129,2010-09-21,1664516129.032272,summer
10856,40805925059.0404,0.0,144207.33206930343,4112235.7155330796,201783754.85766503,2060.3837779849882,1579078422212.4756,1031529.0816871844,1496288.585713516,47272.15853643192,2411094212.0562663,6607.028982436371,22996604414.26146,5013697792869.2705,2774193548.387097,83225806451.6129,2010-09-22,1664516129.032272,summer
10857,40590160490.15233,0.0,143134.1419123701,4248015.613764887,211661207.4638198,1520.0475982894395,1579083181290.4304,1031532.1011413329,1497194.1304063606,46920.35939757877,2410621944.289434,6605.737567277443,22923599320.88285,5093200339558.571,2774193548.387097,83225806451.6129,2010-09-23,1664516129.032272,autumn
10858,40362318904.50933,0.0,145806.59312521794,4220961.6103925435,223838411.09421584,71980.46848077206,1579087844624.406,1031535.2100063601,1498091.636437161,47796.40734605555,2410148783.41932,6604.443682984752,22850594227.504253,5102508488964.347,2774193548.387097,83225806451.6129,2010-09-24,1664516129.032272,autumn
10859,40146464929.593475,0.0,146885.25981962492,4236242.452478228,211864306.33080924,99688.60761317801,1579092496782.8987,1031544.2909952375,1498998.9372437953,48150.00173168269,2409674725.6257195,6603.147351833754,22777589134.12563,5112364176570.456,2774193548.387097,83225806451.6129,2010-09-25,1664516129.032272,autumn
10860,39951765909.90447,0.0,152264.3213588709,3999846.9931187807,190859893.71964952,8456.70240948903,1579097006437.35,1031547.3300329645,1499898.1954991953,49913.2952217686,2409199772.9116898,6601.848563358137,22682682512.733444,5048740237690.997,2774193548.387097,83225806451.6129,2010-09-26,1664516129.032272,autumn
10861,39803217312.127975,0.0,139833.91484415086,3614269.14097008,145099664.81806794,25502.267701138822,1579101110284.765,1031556.3107183292,1500798.3303881348,45838.522191824835,2408723930.344697,6600.547323045726,22573174872.665546,5057500848896.437,2774193548.387097,83225806451.6129,2010-09-27,1664516129.032272,autumn
10862,50162244346.03406,10527340735.231762,134692.6013301386,3434473.1060405644,165033106.02591902,19185.204941158896,1568577699139.891,1031558.9915857374,1501708.2844877043,44153.16414496016,2408247181.8081503,6599.243644779993,26956400679.11714,4933281222410.864,3329032258.064516,82670967741.93549,2010-09-28,1664516129.032272,autumn
10863,49940709211.17512,0.0,145451.99485826513,4051633.413267174,217630349.5989217,1396.1583967165157,1568582274988.99,1024678.5041367114,1502610.1805845255,47680.167587288764,2407762652.194218,6597.937484405891,26824991511.035652,4941983429541.6,3329032258.064516,82670967741.93549,2010-09-29,1664516129.032272,autumn
10864,49743333051.11561,0.0,146566.49820168418,3857855.2665619133,193666151.69252506,1280.4013848023776,1568586658433.49,1024693.4824708654,1503517.6077105203,48045.50947374825,2407277231.458973,6596.610006011558,26693582342.954144,4950685636672.327,3329032258.064516,82670967741.93549,2010-09-30,1664516129.032272,autumn
10865,49556852371.13634,0.0,140385.85380100145,3694088.542854257,182940545.5317781,13568.241563614863,1568590864693.8699,1024696.3460038028,1504416.972664674,46019.451590464116,2406790915.552226,6595.280086188968,26562173174.87267,4959387843803.054,3329032258.064516,82670967741.93549,2010-10-01,1664516129.032272,autumn
10866,49376125600.18065,0.0,145366.15882472554,3491180.8873759373,177387912.58309934,6956.355964965278,1568594877188.5554,1024699.0937892813,1505317.2177686007,47652.029943194,2406303703.4805326,6593.947713841717,26430764006.791164,4968090050933.789,3329032258.064516,82670967741.93549,2010-10-02,1664516129.032272,autumn
10867,49241598622.99533,0.0,132615.38571326731,3485074.540502583,131190162.8349057,15644.804384533049,1568598871616.1238,1024701.7149952061,1506227.3087298141,43472.23853219103,2405815585.273912,6592.6128862480355,26299354838.70968,4976792258064.517,3329032258.064516,82670967741.93549,2010-10-03,1664516129.032272,autumn
10868,49127852537.45613,0.0,122315.45805963025,3492627.7419293863,110379271.89615914,3498.6408220098037,1568602883266.0698,1024704.3243985896,1507129.3183642288,40095.85117400515,2405326569.00437,6591.27557609291,26774930875.576023,4972855545314.9,3329032258.064516,82670967741.93549,2010-10-04,1664516129.032272,autumn
10869,48995149025.66643,0.0,123377.30570280788,3529366.755673997,129307327.56623313,9805.22650484191,1568606924639.5398,1024718.9344962612,1506086.9432966379,40443.93215858162,2404838611.059765,6589.9358054914255,27250506912.442394,4968918832565.283,3329032258.064516,82670967741.93549,2010-10-05,1664516129.032272,autumn
10870,48810306594.80494,0.0,140001.35311869456,3445048.1407022364,181659288.26234025,121904.1884297559,1568610773992.627,1024721.5745984567,1505037.3000160544,45893.409613606505,2404351706.735413,6588.598934410315,27583410138.248863,4964982119815.673,3329032258.064516,82670967741.93549,2010-10-06,1664516129.032272,autumn
10871,48635182252.11088,0.0,143020.839624401,3360044.357335494,171908658.30089623,1339.1245518512724,1568614658846.3413,1024724.0892597749,1503989.352693843,46883.218125754654,2403865854.207029,6587.264949960037,27900460829.493084,4961045407066.052,3329032258.064516,82670967741.93549,2010-10-07,1664516129.032272,autumn
10872,48457328468.25165,0.0,139688.56772360238,3258201.5782045345,174748388.14274913,13117.293989662023,1568618427937.9724,1024726.6271125363,1502943.0976776404,45790.876402759975,2403381051.8026166,6585.933847142546,28280921658.986168,4950809953917.053,3329032258.064516,82670967741.93549,2010-10-08,1664516129.032272,autumn
10873,48288262970.69719,0.0,139378.32339976425,3230440.7202774347,165979586.83038467,5151.672799671695,1568622176094.5767,1024729.0893415691,1501907.469921985,45689.17617260485,2402897288.816415,6584.605621377033,28677235023.041477,4938999815668.204,3329032258.064516,82670967741.93549,2010-10-09,1664516129.032272,autumn
10874,48138416063.73852,0.0,136792.39575272246,3229688.379196748,146759552.70317858,5541.727951906135,1568625921212.7007,1024743.5276257347,1500873.509376595,44841.49124604401,2402414575.5544205,6583.280243332644,29073548387.096783,4927189677419.355,3329032258.064516,82670967741.93549,2010-10-10,1664516129.032272,autumn
10875,48004257083.084625,0.0,131607.98145494584,3146978.1861586147,131284414.1256155,140803.676429246,1568629445615.5344,1024745.9742222549,1499832.293814182,43142.004464849975,2401932907.277087,6581.957741244988,29469861751.15206,4915379539170.506,3329032258.064516,82670967741.93549,2010-10-11,1664516129.032272,autumn
10876,47860831202.12858,0.0,129357.1944637665,2984286.085892699,140669114.262964,98162.19834471689,1568632848188.0828,1024748.2766307303,1498792.75634654,42404.18095787576,2401452282.1592693,6580.638102129007,29913732718.89399,4898845345622.123,3329032258.064516,82670967741.93549,2010-10-12,1664516129.032272,autumn
10877,47686903662.14109,0.0,137507.5452150861,2932808.586865311,171184330.2548752,52091.30904021226,1568636246985.6765,1024750.4994503801,1497754.893356141,45075.92217460353,2400972698.444042,6579.321320984301,30389308755.760372,4879161781874.038,3329032258.064516,82670967741.93549,2010-10-13,1664516129.032272,autumn
10878,47508032151.16482,0.0,140869.2982889826,2770529.020157257,176355061.4544989,113210.20009248349,1568639422457.3137,1024752.7198039419,1496727.608952025,46177.928029570736,2400494145.547501,6578.007392997377,30864884792.626717,4859478218125.962,3329032258.064516,82670967741.93549,2010-10-14,1664516129.032272,autumn
10879,47328026409.37367,0.0,144433.3283044132,2456974.3817851674,177774550.92538282,81350.18771015365,1568642315839.119,1024766.7842674081,1495178.1534670412,47346.2416617588,2400017157.4820123,6576.6962891712365,31340460829.49307,4839794654377.876,3329032258.064516,82670967741.93549,2010-10-15,1664516129.032272,autumn
10880,57672154903.27847,10527800777.443748,139986.31797353318,2479138.7608528514,181471350.39386252,138219.29779838922,1558117370228.4878,1024768.674466982,1493127.5434704868,45888.480989274525,2399542223.2235365,6575.389472553459,37155698924.7312,4787761351766.514,3883870967.7419353,82116129032.25807,2010-10-16,1664516129.032272,autumn
10881,57515717045.02962,0.0,140698.38003388647,2906986.577398683,153674385.71514198,2815.663651137338,1558120793708.5203,1017886.9427846819,1491074.161619239,46121.89984615083,2399062461.9164195,6574.08828280421,38450322580.64516,4735363440860.218,3883870967.7419353,82116129032.25807,2010-10-17,1664516129.032272,autumn
10882,57390035747.63003,0.0,127821.22400361898,2693201.9979318012,123571933.62790737,456017.0022454289,1558123543921.6753,1017895.1340949816,1489022.6140728246,41900.679242273145,2398584761.662574,6572.773868264164,39005161290.32249,4715811981566.818,3883870967.7419353,82116129032.25807,2010-10-18,1664516129.032272,autumn
10883,57205066546.81585,0.0,41025.091825135416,2536477.297170014,183093421.3833439,619672.7745125665,1558125943263.5896,1017896.9307647902,1486986.0142725452,13448.308188639565,2398109101.1139655,6571.465100445408,39560000000.00005,4696260522273.428,3883870967.7419353,82116129032.25807,2010-10-19,1664516129.032272,autumn
10884,67521824472.38718,10527877995.02425,47946.630553836745,2392233.7915035374,208885110.4896202,109328.19764138892,1547600830942.396,1017904.453089809,1484955.4536101543,15717.236345094037,2397635479.9515243,6570.16192086018,45782119815.66814,4645109677419.359,4438709677.419354,81561290322.58064,2010-10-20,1664516129.032272,autumn
10885,67293633259.63644,0.0,51195.70132190934,2568438.2537226914,225692636.4190154,18666.220673083662,1547603869384.3767,1011034.44176251,1482922.0851095757,16782.304162662436,2397157023.443848,6568.864328634314,46289400921.65886,4625690322580.644,4438709677.419354,81561290322.58064,2010-10-21,1664516129.032272,autumn
10886,77589126197.56783,10527917478.80529,53443.889998131206,2341396.7883398677,230146155.67902535,9567.703478113763,1537078771107.9958,1011036.4267507772,1480890.4903052247,17519.27592406425,2396680601.8268046,6567.553488887256,53026728110.59898,4574935791090.632,4993548387.096774,81006451612.90323,2010-10-22,1664516129.032272,autumn
10887,77355763074.77602,0.0,53318.57912598347,2677688.665831868,230740885.1446207,2132.439513588199,1537081938846.853,1004160.4696902757,1478864.90223449,17478.1981554827,2396199331.146036,6566.248224183028,53573640552.99525,4555648540706.603,4993548387.096774,81006451612.90323,2010-10-23,1664516129.032272,autumn
10888,77191034831.21712,0.0,38426.056965245945,2496944.8732737694,162627525.78556257,357801.04297822533,1537084563274.3174,1004162.5391470912,1476849.8464633387,12596.326627262624,2395720078.9090457,6564.929674372703,52931612903.22581,4503958709677.42,4993548387.096774,81006451612.90323,2010-10-24,1664516129.032272,autumn
10889,77061368296.2989,0.0,30727.443624720832,2362023.473569125,127337059.86320077,1820.97493940691,1537087404217.1843,1004164.2536632011,1474831.9538201378,10072.66805094908,2395242847.592234,6563.616654545332,52931612903.22581,4512059354838.71,4993548387.096774,81006451612.90323,2010-10-25,1664516129.032272,autumn
10890,87364685927.97578,10527995919.29579,55413.05569805066,2223278.734364088,225035714.73908588,2525292.7988403114,1526559594773.3923,1004171.984163968,1474496.7705695406,18164.78202847204,2394765960.496657,6562.309171485574,58812903225.80645,4489199999999.999,5548387096.774194,80451612903.2258,2010-10-26,1664516129.032272,autumn
10891,87094475543.83623,0.0,66267.94541394986,2240643.801462218,269631037.5419274,1595029.2584242842,1526560738975.689,997288.3813838995,1474153.0451986655,21723.089780111663,2394282534.8302107,6561.002631497691,58535483870.96775,4497245161290.322,5548387096.774194,80451612903.2258,2010-10-27,1664516129.032272,autumn
10892,86827099732.59592,0.0,66581.48473624157,2168497.3225959763,265279742.7074754,5847.305025990856,1526563399956.0974,997300.7975266853,1473805.3183858888,21825.870133496577,2393799470.6311736,6559.678177617016,57703225806.451614,4473109677419.3545,5548387096.774194,80451612903.2258,2010-10-28,1664516129.032272,autumn
10893,97103991346.04242,10528023447.973091,63793.99609457039,2218397.391872576,248978153.85315257,922.7223517750662,1516038091058.9768,997302.5359428623,1473466.6069678103,20912.112122050556,2393316748.205435,6558.35471405801,64083870967.74194,4450250322580.6455,6103225806.451613,79896774193.54839,2010-10-29,1664516129.032272,autumn
10894,96908320704.79027,0.0,49594.453793792214,2302573.2886412456,193419016.98499587,1354.5676927318702,1516040891228.099,990426.3608328195,1473119.3582495889,16257.404173743389,2392827498.175831,6557.032186864206,64694193548.3871,4458240000000.0,6103225806.451613,79896774193.54839,2010-10-30,1664516129.032272,autumn
10895,96783428766.64969,0.0,32047.318427394708,2311089.2850049604,122632952.0466375,20055.872632084385,1516043675115.534,990428.1901808615,1472776.8805994303,10505.33211889159,2392338593.7936363,6555.691775824195,64999354838.70969,4466229677419.3545,6103225806.451613,79896774193.54839,2010-10-31,1664516129.032272,autumn
10896,96681268825.37575,0.0,26621.214849587515,2138363.8050804096,100052851.21279182,4652.529096612799,1516046299549.2915,990430.0088920913,1472425.8723573072,8726.61792395779,2391850043.5778594,6554.352311763388,64694193548.3871,4474219354838.71,6103225806.451613,79896774193.54839,2010-11-01,1664516129.032272,autumn
10897,96568181725.66986,0.0,30055.57715151955,2117317.360709337,111003255.38738374,3417.4650548692034,1516048904933.4067,990443.3118434085,1472075.1059682672,9852.425584905668,2391361858.7699165,6553.013818021534,64694193548.3871,4482209032258.064,6103225806.451613,79896774193.54839,2010-11-02,1664516129.032272,autumn
10898,96433124221.93677,0.0,36228.25243122818,2133898.0935363728,132977285.52933885,17451.637362114914,1516051514544.0671,990445.0139584908,1471733.3472511768,11875.871135344594,2390874018.7602983,6551.676325397032,64389032258.06453,4458240000000.0,6103225806.451613,79896774193.54839,2010-11-03,1664516129.032272,autumn
10899,96269143222.0539,0.0,44414.0755480729,2067012.2791575973,161988341.92888412,29940.249611218253,1516054047111.682,990446.7188348034,1471383.0635622074,14559.240438263992,2390386532.0757933,6550.339777425475,64541612903.22581,4466229677419.3545,6103225806.451613,79896774193.54839,2010-11-04,1664516129.032272,autumn
10900,106641310383.76233,10528153104.942223,42512.24367769393,2007884.9414912453,154023594.75991753,3024.2239343780234,1505528391841.4604,990454.1676643469,1469492.3641333615,13935.806827807988,2389900944.875127,6549.004197467927,70575483870.96774,4443148387096.774,6658064516.129032,79341935483.87097,2010-11-05,1664516129.032272,autumn
10901,106464255268.1354,0.0,47790.28615937873,2180809.7791619846,174953441.59654057,31345.462618623023,1505531040998.071,983571.8915266909,1467598.2001419251,15665.985573756352,2389410370.89269,6547.673821575691,70741935483.87096,4451082580645.162,6658064516.129032,79341935483.87097,2010-11-06,1664516129.032272,autumn
10902,106337510080.40756,0.0,34272.99234257175,2203986.1770090014,124648155.03710471,72680.49392925201,1505533665658.6343,983585.1304074003,1465705.0871028837,11234.923386262704,2388921704.606211,6546.329783267645,70242580645.1613,4427280000000.0,6658064516.129032,79341935483.87097,2010-11-07,1664516129.032272,autumn
10903,106226757285.04366,0.0,30133.70667136618,2182888.9891325524,108930564.68413256,330524.6026988673,1505536008131.4583,983586.8451359791,1463817.2462064514,9878.036980634079,2388434929.2141695,6544.990971523867,70575483870.96774,4435214193548.387,6658064516.129032,79341935483.87097,2010-11-08,1664516129.032272,autumn
10904,106071691396.48274,0.0,42781.04226711802,2083833.163884219,153740040.01082823,715203.5715359051,1505537869139.9465,983588.3755072404,1461943.3507073007,14023.92086023124,2387950030.581629,6543.657340312794,70575483870.96774,4443148387096.774,6658064516.129032,79341935483.87097,2010-11-09,1664516129.032272,autumn
10905,105892605845.13953,0.0,49690.204392603155,1986818.4811436613,177449768.76726353,301345.700790722,1505540047386.5798,983589.591330911,1460074.6519931292,16288.791880748287,2387467003.192116,6542.328850908572,70242580645.1613,4451082580645.162,6658064516.129032,79341935483.87097,2010-11-10,1664516129.032272,autumn
10906,105713522546.92857,0.0,50092.23682749961,1847610.7568410805,177726623.40139052,440843.71044857125,1505541945185.644,983591.0144108348,1458202.4514256497,16420.580887080363,2386985850.749613,6541.0054881975775,70575483870.96774,4443148387096.774,6658064516.129032,79341935483.87097,2010-11-11,1664516129.032272,autumn
10907,105543056261.73906,0.0,48035.808373888314,1768381.559842736,169329779.63466373,583840.1966071798,1505543618205.1492,983603.7626570801,1456335.4351478482,15746.469449867,2386506579.3898597,6539.687262327708,70575483870.96774,4451082580645.162,6658064516.129032,79341935483.87097,2010-11-12,1664516129.032272,autumn
10908,115801216637.59691,10528277050.385645,77374.28833154829,1695446.344690613,271017562.9552494,2518960.483815483,1495015013873.1843,983604.8556776269,1454473.5901351254,25363.825626388712,2386029172.281212,6538.374190109205,76456774193.54837,4427834838709.678,7212903225.806451,78787096774.19354,2010-11-13,1664516129.032272,autumn
10909,115523454842.70891,0.0,78335.15565081751,1876486.5238711429,276579377.7133865,615734.1935855906,1495016776209.2815,976720.5722471642,1452625.5346427083,25678.80456398629,2385546730.2525907,6537.066225427978,78270928641.2512,4416852394916.914,7212903225.806451,78787096774.19354,2010-11-14,1664516129.032272,autumn
10910,115331721295.46085,0.0,54367.05675630504,1857538.2491511225,190592863.7298963,662487.67420853,1495018464842.8787,976727.4375962892,1452488.5634721725,17821.896357586902,2385064433.3822484,6535.744466445454,79210791788.85643,4421627370478.981,7212903225.806451,78787096774.19354,2010-11-15,1664516129.032272,autumn
10911,115127296067.43861,0.0,58189.86148331461,1832904.1696300888,202702570.53781882,52056.823731564175,1495020740379.7275,976728.5408178669,1452343.0057348036,19075.038125872103,2384582284.494226,6534.423105156846,79866510263.92981,4426402346041.057,7212903225.806451,78787096774.19354,2010-11-16,1664516129.032272,autumn
10912,114877204253.70308,0.0,70016.99109375075,1765884.785480917,249607967.62763083,1212021.68648072,1495021792650.9321,976741.4555724993,1452197.508426135,22952.052823757054,2384100295.339223,6533.1021492992495,81134232649.071,4415419902248.285,7212903225.806451,78787096774.19354,2010-11-17,1664516129.032272,autumn
10913,114656285448.30959,0.0,60117.30004252331,1690264.327575369,219380172.8393775,91514.47340419775,1495023886417.5876,976742.1430525325,1452052.078721501,19706.865785622147,2383618453.621923,6531.781631066365,82664242424.2427,4420194877810.361,7212903225.806451,78787096774.19354,2010-11-18,1664516129.032272,autumn
10914,124969449900.15302,10528337228.292877,57152.41758813666,1586057.2158446703,213686333.07922214,42461.42804658099,1484497586691.8784,976743.5109724785,1451915.3501319615,18734.95685828484,2383136751.3212466,6530.461516772393,90670733137.83012,4393808093841.637,7767741935.4838705,78232258064.51613,2010-11-19,1664516129.032272,autumn
10915,124766697886.93025,0.0,51735.20470174542,1710489.7341956117,201111123.62285474,17864.92958809289,1484499778188.1482,969866.3667040516,1451778.6751317098,16959.15709334626,2382648309.871034,6529.141784441773,91941818181.8179,4398549442815.247,7767741935.4838705,78232258064.51613,2010-11-20,1664516129.032272,autumn
10916,124601323883.94919,0.0,41046.059353856625,1661464.8631231552,163765855.52878067,12271.35148617797,1484501922598.266,969867.7984736577,1451629.223616886,13455.181489238108,2382160020.642302,6527.803588687766,92647976539.58922,4403290791788.857,7767741935.4838705,78232258064.51613,2010-11-21,1664516129.032272,autumn
10917,124460327495.16508,0.0,34047.73143315985,1556577.91799665,139577434.03111836,103575.43358274155,1484503868372.4668,969869.1994804821,1451479.8343509603,11161.081305773603,2381671883.5416217,6526.46580997891,94272140762.46344,4392385689149.56,7767741935.4838705,78232258064.51613,2010-11-22,1664516129.032272,autumn
10918,124279360995.37769,0.0,42610.167822002564,1475344.448554648,179664093.87566373,130328.36898818407,1484505708805.142,969881.8185494696,1451330.5072960588,13967.9070380253,2381183909.724427,6525.1284480592385,95637380254.15434,4396771436950.1465,7767741935.4838705,78232258064.51613,2010-11-23,1664516129.032272,autumn
10919,124085297058.03084,0.0,44412.55083570347,1497832.341012562,192714859.67562586,104342.11896418143,1484507598160.97,969883.0209728705,1451189.8859318919,14558.74062702821,2380696079.0679345,6523.791533491582,96578924731.18292,4397956774193.551,7767741935.4838705,78232258064.51613,2010-11-24,1664516129.032272,autumn
10920,123871733398.75027,0.0,47520.91420421873,1387016.7135597577,212382552.9448523,158389.46365117567,1484509323522.332,969884.2553595941,1451040.6838025546,15577.683588088434,2380208400.18448,6522.455011145027,97873548387.09677,4399142111436.947,7767741935.4838705,78232258064.51613,2010-11-25,1664516129.032272,autumn
10921,123658336079.0505,0.0,46151.21900735455,1332560.763445344,212620789.57904735,509879.423699863,1484510642347.156,969885.3826026084,1450900.1786636042,15128.688051151132,2379720864.2695146,6521.118904615015,99191710654.93669,4395704633431.086,7767741935.4838705,78232258064.51613,2010-11-26,1664516129.032272,autumn
10922,123432103726.8609,0.0,47342.937506130365,1304835.8886045236,225075199.24845886,100340.00995876429,1484512343227.2266,969886.2442401197,1450751.0944033815,15519.341598349796,2379233479.636162,6519.783189779493,100556950146.6272,4381954721407.6235,7767741935.4838705,78232258064.51613,2010-11-27,1664516129.032272,autumn
10923,123251898185.35101,0.0,36449.59947105742,1250747.3081622482,179002587.6926086,11343.891421875265,1484514075282.442,969898.7035230579,1450602.0719332655,11948.430222377348,2378746257.8198624,6518.447889414143,101969266862.16988,4383140058651.0283,7767741935.4838705,78232258064.51613,2010-11-28,1664516129.032272,autumn
10924,123086863967.37257,0.0,32258.50268203739,1170675.7129844017,163907000.88383904,11200.11569152638,1484515725894.5144,969899.8351526569,1450461.7506346623,10574.559774813199,2378259178.791345,6517.113035122911,103381583577.71252,4378635777126.103,7767741935.4838705,78232258064.51613,2010-11-29,1664516129.032272,autumn
10925,122864186185.48927,0.0,42242.12075502112,1125449.9766581845,222385353.68678057,790779.6593773611,1484516553356.4165,969912.2617648868,1448856.5880108846,13847.25866980742,2377773718.6865273,6515.778572031083,104793900293.25519,4379821114369.5024,7767741935.4838705,78232258064.51613,2010-11-30,1664516129.032272,autumn
10926,122603226416.23076,0.0,50976.06561905526,1080286.7586745464,259987660.52303922,57201.957586292745,1484518069998.77,969912.8023893012,1446760.0486668344,16710.306063699,2377290356.991705,6514.448544346651,105923753665.68886,4377450439882.7017,7767741935.4838705,78232258064.51613,2010-12-01,1664516129.032272,autumn
10927,122342255014.5391,0.0,52626.54492170178,1045949.9478433924,260170093.00583315,192014.717094282,1484519415941.5427,969913.7932915799,1444669.9907134008,17251.3445680263,2376809087.6700172,6513.124265730699,106629912023.46019,4375079765395.8926,7767741935.4838705,78232258064.51613,2010-12-02,1664516129.032272,autumn
10928,122061996921.46536,0.0,58302.02481465792,1006114.2171321709,279612184.9549703,301904.0735620531,1484520611935.2063,969914.6726668375,1442586.3863742924,19111.80603985505,2376329904.15059,6511.805719643883,107430224828.93427,4372709090909.0913,7767741935.4838705,78232258064.51613,2010-12-03,1664516129.032272,autumn
10929,121775967255.39665,0.0,61326.8169898438,979335.1923615523,285501604.6371577,389946.94383445487,1484521692029.1353,969915.4540724494,1440517.7808349032,20103.353787069653,2375852791.33094,6510.492888083809,108607155425.22008,4370338416422.2905,7767741935.4838705,78232258064.51613,2010-12-04,1664516129.032272,autumn
10930,121557800168.48978,0.0,48061.03016127278,946891.190413974,217334884.29579523,66627.54916825147,1484523056566.9883,969927.5081261504,1438446.9824860094,15754.73732581132,2375377762.6708508,6509.185729673809,110043010752.68803,4364056129032.255,7767741935.4838705,78232258064.51613,2010-12-05,1664516129.032272,autumn
