,sol[W/m2],St,EpiV,HypV,HypTemp,u2*[m/s],EpiTemp,PEPItrue,EpiPpred,HypPpred,PLoad
1511,129.875,-290.2029175614534,36064516129032.26,49935483870967.74,5.848800000000001,0.0253936724468549,5.6997,2688867281105988.5,3133727545578128.5,4340629877289697.5,470396952161.9223
1512,145.54166666666666,-325.5197815307374,36064516129032.26,49935483870967.74,5.84955,1.7010339331343607e-05,5.75145,2736575483870968.0,3133396985336001.0,4340184321464965.0,515149332097.1226
1513,150.16666666666666,-324.234660596442,36064516129032.26,49935483870967.74,5.8462,0.0324233680712578,5.7241,2707620829493089.0,3132993124904692.5,4339756049472792.0,525737380801.454
1514,139.75,-311.97992870578673,36064516129032.26,49935483870967.74,5.83775,0.0008183680882257,5.69745,2708960368663594.0,3132639442861003.0,4339278170514648.0,383444620886.24
1515,144.91666666666666,-285.6921720188862,36064516129032.26,49935483870967.74,5.83165,0.000924597741331,5.6712,2717718894009218.5,3132599065673331.5,4338724183196457.5,299594175650.2762
1516,86.375,-254.2742180225435,36064516129032.26,49935483870967.74,5.8215,0.0005009860209816,5.6682500000000005,2719006912442394.5,3132530868758026.0,4338337143945755.0,411083454598.5538
1517,99.79166666666669,-245.3887762036591,36064516129032.26,49935483870967.74,5.8187,0.0002090773868418,5.67155,2726735023041474.0,3132128034392147.0,4338128558943073.5,518830192830.30505
1518,98.20833333333331,-229.79955426739969,36064516129032.26,49935483870967.74,5.81435,0.0002018646911978,5.68505,2632194470046081.0,3131650114069774.0,4337827415296588.0,490056995263.0649
1519,98.125,-210.4406562081705,36064516129032.26,49935483870967.74,5.809950000000001,0.0007899668047957,5.6863,2802212903225806.5,3131373514425092.5,4337360669734899.0,488891522989.0018
1520,47.04166666666666,-188.36205679845943,36064516129032.26,49935483870967.74,5.806800000000001,0.0021361966126812,5.68405,2809941013824884.5,3131056580604027.0,4336928467997768.0,530375267792.6463
1521,71.04166666666667,-183.9286680419732,36064516129032.26,49935483870967.74,5.8035,0.0005133280052794,5.68995,2769626036866360.5,3130649960492181.0,4336514228612037.5,433413290612.302
1522,117.41666666666669,-196.3407579327588,36064516129032.26,49935483870967.74,5.80165,0.0004040261720691,5.6895500000000006,2547185253456220.0,3130497188134891.5,4335989120220653.5,307384405440.3436
1523,35.875,-156.38488612306884,36064516129032.26,49935483870967.74,5.79765,0.0028333319990091,5.69195,2653317972350231.5,3130467658404819.5,4335532498254153.5,384953188616.3152
1524,23.916666666666668,-183.945112029522,36064516129032.26,49935483870967.74,5.7919,0.0053642023861301,5.6874,2796854746543780.0,3130096354041715.5,4335289001760745.5,480353339882.7582
1525,105.91666666666669,-194.86499793361264,36064516129032.26,49935483870967.74,5.7883,0.0090965142388853,5.6818,2794484792626728.5,3129630965210232.5,4334979721522474.5,458276606981.9114
1526,21.83333333333333,-173.68771335016817,36064516129032.26,49935483870967.74,5.78235,0.0228898201438894,5.674,2683199999999999.5,3129345110320449.0,4334518876036714.5,454819532272.4098
1527,27.875,-185.6891549918668,36064516129032.26,49935483870967.74,5.7778,0.1419909358701988,5.67175,2800392503840245.0,3129031651716275.5,4334083580409310.5,445575981859.7386
1528,167.79166666666666,-197.5675062639939,36064516129032.26,49935483870967.74,5.77375,0.4219671016594108,5.66295,2798572104454684.0,3128729855559041.0,4333644198281929.5,370852710775.1833
1529,182.375,-162.0531655379193,36064516129032.26,49935483870967.74,5.77,0.1443159005556656,5.6622,2670577419354839.0,3128574033976731.5,4333176475207001.5,277312977561.42725
1530,150.83333333333334,-122.7748564618938,36064516129032.26,49935483870967.74,5.76465,0.3798127183529036,5.67685,2655035330261135.5,3128511328087114.0,4332767647292909.5,340871793577.9618
1531,162.125,-116.1903017378525,36064516129032.26,49935483870967.74,5.760400000000001,0.3954472261673979,5.6784,2672380645161290.0,3128167927419816.5,4332525633088015.0,430154114633.0429
1532,160.5,-104.03624152764957,36064516129032.26,49935483870967.74,5.7566,0.0092370840323359,5.6825,2677017511520736.5,3127714448958796.0,4332230356078187.0,401231533995.24365
1533,71.0,-83.97494442621375,36064516129032.26,49935483870967.74,5.75215,0.028252979775312,5.6887,2670577419354839.0,3127455338975234.5,4331781133662764.0,418519623547.34393
1534,130.70833333333334,-100.47432274438412,36064516129032.26,49935483870967.74,5.74845,0.0041787666144924,5.6854,2801354224270354.0,3127108684412941.0,4331378488081997.5,413059652078.7673
1535,57.5,-58.82474428356478,36064516129032.26,49935483870967.74,5.74585,0.1060436055080236,5.6942,2668774193548387.0,3126796419881165.0,4330940680713613.0,327323754439.55524
1536,98.66666666666669,-107.60738679136114,36064516129032.26,49935483870967.74,5.74265,0.0675692070165572,5.68905,2660573809523807.5,3126671614346503.5,4330462287226975.0,221080034122.4632
1537,95.75,-126.6300291529257,36064516129032.26,49935483870967.74,5.7402,0.0174591739260255,5.6835,2734583348694316.5,3126661206242099.5,4330058920974945.0,338380629419.1549
1538,201.83333333333331,-141.03081277808334,36064516129032.26,49935483870967.74,5.7372,0.0780471688387786,5.67225,2730599078341013.0,3126201037928576.5,4329877315358445.0,407972899733.1742
1539,157.16666666666666,-121.96308154411878,36064516129032.26,49935483870967.74,5.73485,0.0014010166398425,5.663,2671693701996927.0,3125754251994779.5,4329539468718437.0,391562328288.4106
1540,70.5,-106.87054910816012,36064516129032.26,49935483870967.74,5.732150000000001,0.0141354791046347,5.66155,2668774193548387.0,3125453990552763.0,4329075670462120.0,398451499745.18896
1541,39.833333333333336,-98.92944981368142,36064516129032.26,49935483870967.74,5.7299500000000005,0.0010917301137059,5.66155,2668774193548387.0,3125105315613120.5,4328635467590892.0,381892330797.2336
1542,142.08333333333334,-113.47123144368469,36064516129032.26,49935483870967.74,5.72735,0.0677466611041612,5.663600000000001,2763057142857142.0,3124804375837350.5,4328169130059910.5,310647781469.5069
1543,158.83333333333334,-90.23187429782368,36064516129032.26,49935483870967.74,5.7247,0.0307639268781627,5.66325,2668087250384025.0,3124651862491332.5,4327687992106284.0,193228004216.2303
1544,172.45833333333334,-75.54171370472316,36064516129032.26,49935483870967.74,5.7226,0.0633017452127466,5.66745,2668774193548387.0,3124677918005910.0,4327261355848752.0,282432096882.4604
1545,125.75,-13.208257140382193,36064516129032.26,49935483870967.74,5.72015,0.32033279975011,5.6744,2661217818740399.5,3124272223123054.5,4327073362793510.5,372772151837.4102
1546,133.04166666666666,28.0010167904946,36064516129032.26,49935483870967.74,5.718249999999999,0.0883613195520382,5.68085,2668774193548387.0,3123814702880611.5,4326773810925185.5,391300957565.8409
1547,210.20833333333331,21.32415670880661,36064516129032.26,49935483870967.74,5.71685,0.0303040391040692,5.6873000000000005,2661561290322581.0,3123476566120500.5,4326343485179300.0,389170196951.1936
1548,223.70833333333331,26.77494669155027,36064516129032.26,49935483870967.74,5.715299999999999,0.0159369261741412,5.69575,2740903225806451.5,3123184415530952.5,4325896215902304.0,380195305110.6877
1549,162.58333333333334,73.65087714256812,36064516129032.26,49935483870967.74,5.71305,0.1926749649505214,5.702500000000001,2657954838709677.0,3122919095439315.0,4325462387910679.0,300553796168.7271
1550,99.91666666666669,120.32025653836035,36064516129032.26,49935483870967.74,5.711650000000001,0.1314383656116664,5.70775,2831064516129032.0,3122829493388878.0,4325016610254166.5,229458091894.08545
1551,231.16666666666663,127.3108110653792,36064516129032.26,49935483870967.74,5.7105,0.0099157023755879,5.71715,2694019354838709.0,3122779700209935.5,4324670196789097.5,288571239195.7617
1552,186.125,216.71898965364585,36064516129032.26,49935483870967.74,5.7096,0.0082230441163579,5.7258,2924832258064516.0,3122497832553993.0,4324469697900916.0,429297152337.7763
1553,248.95833333333331,315.4916240119835,36064516129032.26,49935483870967.74,5.7089,0.0057791242019579,5.730650000000001,2986141935483871.0,3122012965744189.0,4324259977039529.5,489240270198.4547
1554,218.625,425.9922969519576,36064516129032.26,49935483870967.74,5.7083,0.0848614308723341,5.73435,3033025806451613.0,3121619466493433.0,4323886639600792.0,496597822619.296
1555,101.95833333333331,543.5934137259351,36064516129032.26,49935483870967.74,5.7079,0.0419029431058973,5.7374,2746570506912442.5,3121306635572483.5,4323445058345533.0,461485400218.33325
1556,86.625,571.7860476337269,3329032258064.516,82670967741935.48,5.71,0.0578703126066013,6.5604,290244055299539.2,287210391749701.06,7156862689103823.0,395324497463.75134
1557,267.1666666666667,557.2574321385187,36064516129032.26,49935483870967.74,5.70725,0.1266263145828065,5.7463,3209741935483871.0,3122047732875182.0,4321464959185919.0,375628809756.4117
1558,54.375,684.0514359071874,6103225806451.613,79896774193548.39,5.70905,0.0537522787199644,6.530950000000001,550423778801843.4,527638036390145.94,6915354835154358.0,522449855650.4056
1559,104.125,641.7988322060862,36064516129032.26,49935483870967.74,5.706799999999999,0.0246259135733082,5.76105,3307631336405530.5,3120632277450232.0,4321661354344753.5,665603577634.8011
1560,153.41666666666666,639.8466208151993,36064516129032.26,49935483870967.74,5.7066,0.0382100506483004,5.773,3366880184331799.0,3119704928959536.0,4321664253538632.0,668792391287.0464
1561,154.29166666666666,659.4696206426424,36064516129032.26,49935483870967.74,5.70645,0.1607020895555483,5.785550000000001,3426129032258064.5,3119279667912152.5,4321129070885079.0,557299115834.635
1562,164.41666666666666,687.3538985207878,36064516129032.26,49935483870967.74,5.7063500000000005,0.0306605266344744,5.7992,3338543778801844.0,3119064906596768.0,4320515647256709.0,522542205531.2384
1563,106.0,659.4149013631346,36064516129032.26,49935483870967.74,5.7062,0.1676944364633217,5.8209,3193255299539169.0,3118759478832797.0,4320017387457229.0,417111831087.532
1564,152.16666666666666,613.2442591651927,36064516129032.26,49935483870967.74,5.7061,0.100153685880665,5.84515,2943379723502303.5,3118614524690680.5,4319498015204310.5,362632832778.6284
1565,162.33333333333334,610.5968742160373,36064516129032.26,49935483870967.74,5.7061,9.662309545903224e-05,5.8687000000000005,3014478341013824.5,3118429286583371.0,4319085038028799.0,396016234837.559
1566,227.375,629.2832323732555,36064516129032.26,49935483870967.74,5.706,0.0672091338497121,5.88715,2988202764976959.5,3118083467318010.0,4318754379138550.5,431008497591.73615
1567,287.875,677.0621537435779,36064516129032.26,49935483870967.74,5.70615,0.637159129751343,5.9005,2966564055299541.0,3117696159911312.0,4318379081719065.0,411512425367.1413
1568,288.875,806.7852380176387,36064516129032.26,49935483870967.74,5.7064,0.4660505950914971,5.91065,2928438709677419.0,3117394080020318.5,4317926531091649.5,404041011371.4008
1569,273.3333333333333,905.142242706694,36064516129032.26,49935483870967.74,5.70685,0.0047887154191164,5.92535,2832610138248846.0,3117067786165242.5,4317484623040624.0,380439485140.5554
1570,284.25,1004.421600932482,36064516129032.26,49935483870967.74,5.7071000000000005,0.0499752763658874,5.9425,2609010138248846.0,3116775317571693.0,4317026769730017.5,351113795195.62305
1571,203.20833333333331,1148.5175220465842,6103225806451.613,79896774193548.39,5.7112,0.0013850666237333,6.839,437165345622119.7,526560331422080.0,6906524292321046.0,315552670072.39746
1572,169.04166666666666,1253.6143355838346,6103225806451.613,79896774193548.39,5.7111,0.0010884050765219,6.9358,435595944700461.0,525896296856255.75,6906520797059039.0,371670182435.8384
1573,242.125,1347.8691291627222,6103225806451.613,79896774193548.39,5.7111,0.0120008102259634,7.0124,355556497695852.9,525082594800801.7,6906519107488983.0,410045126039.65137
1574,195.5,1452.1834491397767,6103225806451.613,79896774193548.39,5.711,0.3996745272762861,7.1081,395140276497696.0,524150568082057.7,6906495772651461.0,418820058136.6497
1575,285.4583333333333,1527.1995587115418,3329032258064.516,82670967741935.48,5.7114,0.0163928140913056,7.2662,227372903225806.44,285545037467912.44,7144063591215225.0,404770994396.6091
1576,270.9166666666667,1661.819004789556,6103225806451.613,79896774193548.39,5.71095,0.0421297093981743,7.26865,484494408602150.4,524255312161001.6,6904283997110158.0,392024660682.92847
1577,279.4166666666667,1774.703648618667,6103225806451.613,79896774193548.39,5.7109000000000005,0.0652967797914461,7.388199999999999,290106666666666.5,523196761222160.2,6904231984659914.0,316869414170.33405
1578,231.20833333333331,1917.5664848585868,6103225806451.613,79896774193548.39,5.7109000000000005,0.0206506878960547,7.50635,305161290322580.7,522300775002208.25,6904167701645899.0,234506213554.9271
1579,182.58333333333331,1988.6003881407648,3329032258064.516,82670967741935.48,5.7112,0.0537626895923268,7.6807,219938064516129.2,284143352796777.6,7141562557414999.0,224107050901.52008
1580,96.45833333333331,2008.389484926548,3329032258064.516,82670967741935.48,5.7113,0.0503429818179818,7.6485,217718709677419.38,283210282826955.75,7141712212799679.0,263505366877.10583
1581,217.625,1938.899425865549,5548387096774.193,80451612903225.8,5.7109,0.0090472691017214,7.4604,377845161290322.56,473760047215713.2,6950169611287147.0,209094487296.94528
1582,75.54166666666667,2104.488865635574,4993548387096.774,81006451612903.23,5.71095,0.0843002485150552,7.60785,338895483870967.7,425535194314292.8,6997534551539734.0,188136480935.95044
1583,280.0416666666667,2024.458360449939,4438709677419.3545,81561290322580.64,5.711,0.0133811869203742,7.5197,301240430107527.06,377487834946242.06,7044739651545264.0,227212008224.65503
1584,193.625,2155.712131941647,4993548387096.774,81006451612903.23,5.711,0.0006014586844237,7.6447,339061935483871.0,424085764130926.06,6997028655835927.0,151320539427.65033
1585,146.95833333333334,2287.4972927308268,6103225806451.613,79896774193548.39,5.7108,0.0058440952178734,7.6575,413595268817204.2,519117761235766.3,6901179949589176.0,109701962730.84012
1586,157.29166666666666,2459.6282180723915,1664516129032.258,84335483870967.75,5.714499999999999,0.0115850927152975,8.1424,113963870967741.98,140921338511729.34,7278717083179408.0,125121026175.97903
1587,76.0,2571.596032563792,6103225806451.613,79896774193548.39,5.71095,0.1766117386850322,7.88645,406474838709677.5,523183312112393.5,6895616497749971.0,145766511372.36514
1588,16.625,2535.1249070464964,6103225806451.613,79896774193548.39,5.7111,0.0801773142437456,7.9091,407695483870967.75,522238783951126.4,6895539643662325.0,222144405565.38303
1589,30.791666666666668,2431.0902152727467,4438709677419.3545,81561290322580.64,5.7128,0.0258437592608741,7.8409,299760860215053.6,378024420025092.6,7038151971695343.0,244075056788.87427
1590,91.41666666666669,2337.508458952733,5548387096774.193,80451612903225.8,5.7123,0.0483467863898391,7.6845,371187096774193.6,471748094223417.9,6942621321746580.0,201199737340.9335
1591,164.83333333333334,2370.191997382597,6103225806451.613,79896774193548.39,5.71215,0.0060821651576346,7.699249999999999,400230769230769.5,517933305680304.3,6894900439808651.0,162020545520.89957
1592,248.125,2433.230380074657,6103225806451.613,79896774193548.39,5.7124500000000005,0.0247119226267686,7.7001,390043076923076.9,516661753711502.0,6894896372666255.0,135629826557.36829
1593,98.375,2579.551779543033,6103225806451.613,79896774193548.39,5.71275,0.0206786396459434,7.7654,378775583126551.1,515580907202994.4,6894875405390907.0,144807208444.95328
1594,224.83333333333331,2637.9982336144067,5548387096774.193,80451612903225.8,5.7135,0.0330785920615502,7.9171,339561290322580.7,467506178370435.25,6941734670821270.0,230619974369.40265
1595,312.0,2877.165807108158,6103225806451.613,79896774193548.39,5.7132000000000005,0.0074965191072102,7.9704,326006153846153.8,513394843260595.0,6893844919915045.0,212974569596.5741
1596,147.25,3179.4160207453165,6103225806451.613,79896774193548.39,5.7134,0.0167921139457518,8.139700000000001,308353746898262.94,511481834196741.6,6893843661902658.0,173668681704.27203
1597,267.0,3421.5447204625875,6103225806451.613,79896774193548.39,5.7135,0.0003272438835007,8.29765,282250719602977.75,509868523954332.5,6893841839653524.0,163181780690.40112
1598,167.875,3731.7455998760047,6103225806451.613,79896774193548.39,5.7136,0.0016802315534567,8.449850000000001,266288436724565.6,508293826213158.1,6893843309165273.0,152022466280.7321
1599,326.4166666666667,3891.386529329177,6103225806451.613,79896774193548.39,5.713699999999999,0.000153163754395,8.5793,245255781637717.25,506770908784638.5,6893844733374009.0,134753699162.40454
1600,186.91666666666663,4235.606103001182,6103225806451.613,79896774193548.39,5.713749999999999,0.0006907313168681,8.71935,221781836228287.6,505367083992966.9,6893846347711932.0,147919075059.67752
1601,131.41666666666666,4495.535081192288,6103225806451.613,79896774193548.39,5.7138,0.0039322063701794,8.85955,341780645161290.4,503762222268071.25,6893847991084285.0,164278252193.53143
1602,217.625,4548.89679240288,6103225806451.613,79896774193548.39,5.713900000000001,0.0466422004277893,8.98365,195115434243176.4,502025096246816.1,6893849537838878.0,166145815892.7829
1603,279.7083333333333,4637.400501416645,6103225806451.613,79896774193548.39,5.713900000000001,0.0009733594456717,9.10755,224598709677419.3,500315313861901.9,6893848181340221.0,160748346786.9389
1604,300.0416666666667,4976.898766643934,6103225806451.613,79896774193548.39,5.714,0.0030372631333144,9.2418,159090752688172.25,498698984021647.1,6893849960284980.0,162052849329.93124
1605,309.375,5334.679196085052,6103225806451.613,79896774193548.39,5.71405,0.0066255567251171,9.366,201464577572964.62,497109024065797.1,6893851713443145.0,155024316027.29913
1606,313.8333333333333,5795.995472381857,6103225806451.613,79896774193548.39,5.7141,0.0021892332091279,9.48945,149267465437787.97,495624241061084.7,6893853422090628.0,168730566825.25537
1607,197.29166666666663,6285.735429155734,6103225806451.613,79896774193548.39,5.7141,0.0242936549199612,9.60615,146942427035330.4,494045711323412.1,6893855390149369.0,192822732806.9201
1608,187.54166666666663,6631.305470152843,1109677419354.8386,84890322580645.16,5.72,0.0005512532489105,13.056,26336344086021.47,88064964367952.08,7298076315072466.0,231588000332.2216
1609,166.83333333333334,6811.285829917738,1109677419354.8386,84890322580645.16,5.7201,0.0548579943576223,13.087,25966451612903.223,85776157558031.62,7298337813677648.0,264301051185.4461
1610,253.08333333333331,6722.335820787758,6103225806451.613,79896774193548.39,5.7142,0.0317941089317512,9.9375,177603870967741.97,512594339617347.4,6869316237813658.0,237435193573.9835
1611,299.7916666666667,6994.099373648734,1664516129032.258,84335483870967.75,5.7194,0.008547127003882,12.584,41834838709677.37,137666193007174.9,7242113948463597.0,237937391670.8913
1612,239.54166666666663,7381.492539261948,6103225806451.613,79896774193548.39,5.7143,0.0021161155409525,10.3398,136712258064516.12,516518820607144.2,6861201523394867.0,263866218993.5544
1613,274.375,7896.642432489478,1109677419354.8386,84890322580645.16,5.7203,0.0093311106069511,13.806,24486881720430.14,91609127239581.7,7283810409250133.0,263347036317.79303
1614,277.375,8403.799370023089,1109677419354.8386,84890322580645.16,5.7203,0.0080667555203451,14.245,24116989247311.785,89114565068906.58,7284111742747266.0,266521425790.25687
1615,258.5,8804.977212207654,1109677419354.8386,84890322580645.16,5.7204,0.0037551922052703,14.629,23747096774193.547,86692804353640.22,7284419934022749.0,272924877516.3741
1616,297.4583333333333,9161.099235851198,1109677419354.8386,84890322580645.16,5.7204,0.008078663933714,14.854,23377204301075.3,84313729112255.8,7284737940663779.0,313433195796.4962
1617,177.75,9671.1418865429,1109677419354.8386,84890322580645.16,5.7204,0.0511934527753256,15.26,23007311827956.95,81700409180927.39,7285097934366808.0,322708728979.41644
1618,168.625,9877.233250316234,1109677419354.8386,84890322580645.16,5.7204,0.0208290445058152,15.395,22637419354838.707,79128368841222.47,7285470675918226.0,446802093983.9824
1619,157.16666666666666,9902.109809881258,1109677419354.8386,84890322580645.16,5.7205,0.0177908235614923,15.251,22267526881720.46,75746406089442.69,7285968012736438.0,410134306673.5379
1620,165.95833333333334,9508.514111314664,1664516129032.258,84335483870967.75,5.7197,0.0353865975621111,14.292000000000002,38585069124423.99,120436367005369.6,7238803917272978.0,311089884580.4767
1621,126.70833333333331,9612.595350305011,2774193548387.0967,83225806451612.9,5.7183,0.1093910514715148,13.832,64044239631336.445,213379784700983.8,7143886218141871.0,277652217911.8257
1622,223.91666666666663,9359.914166636496,2774193548387.0967,83225806451612.9,5.7183,0.0107160625353238,13.6205,77096159754224.28,211231819558436.53,7144174523829355.0,286804412204.00726
1623,252.625,9584.964272671412,3329032258064.516,82670967741935.48,5.7177,0.0734977530531554,13.366,92198341013824.9,256693835504811.47,7096844552842930.0,262618955325.06448
1624,309.0416666666667,9703.667717938077,3329032258064.516,82670967741935.48,5.7177,0.0537909761696498,13.404,91881290322580.64,254713828444398.47,7097116851011213.0,244788212587.8144
1625,230.5,9958.540529778522,3329032258064.516,82670967741935.48,5.7178,0.0229797858647994,13.482,76139723502304.23,252906501174849.12,7097371557562965.0,249372919879.18253
1626,278.75,10242.771645637677,3329032258064.516,82670967741935.48,5.7178,0.0051649981565617,13.532,76377511520737.17,251102514819650.8,7097631405001807.0,369800806632.7889
1627,213.54166666666663,10372.768513721076,3329032258064.516,82670967741935.48,5.7179,0.0043427828870159,13.621,76615299539170.45,248486239118750.0,7098011982326383.0,306531645655.4569
1628,339.5,10560.98815776984,3329032258064.516,82670967741935.48,5.7179,0.0153311588572317,13.668,76853087557603.73,246366217220299.8,7098329451665605.0,289474181159.92444
1629,313.7916666666667,10904.56018232594,3329032258064.516,82670967741935.48,5.718,0.0053930059914539,13.82,77090875576037.02,244406303318547.3,7098629770198195.0,297267489619.74146
1630,59.625,11332.467406150115,3329032258064.516,82670967741935.48,5.718,0.0144804700619003,14.001,64678341013824.78,242495666820812.25,7098938389311420.0,324756698714.38904
1631,140.70833333333334,11152.905708643397,3329032258064.516,82670967741935.48,5.7181,0.0109237695489727,14.019,77233548387096.77,240511014315192.6,7099274878808056.0,397810599426.4649
1632,262.9166666666667,11129.535046770286,3329032258064.516,82670967741935.48,5.7181,0.0023268696716875,14.001,77233548387096.77,238198195656630.56,7099684423807204.0,324567269348.92224
1633,159.33333333333334,11449.017213873138,3329032258064.516,82670967741935.48,5.7181,0.0223160053860081,14.051,77233548387096.77,236398704607864.38,7100020654858785.0,346100931020.2488
1634,250.0,11331.94030330653,3329032258064.516,82670967741935.48,5.7182,0.0500326521290748,14.053,77233548387096.77,234565229087415.88,7100378266349818.0,341421321367.4124
1635,184.16666666666663,11695.34747138833,3329032258064.516,82670967741935.48,5.7182,0.0709266790610944,14.16,77233548387096.77,232834438251831.2,7100730787204614.0,335796854399.8233
1636,318.75,11646.233177387869,3329032258064.516,82670967741935.48,5.7183,0.0007845649631603,14.188,77043317972350.06,231202307905976.0,7101077732161020.0,349395104697.95374
1637,113.29166666666669,12057.719747485286,3329032258064.516,82670967741935.48,5.7183,0.0030443313113064,14.282,65914838709677.42,229571401632585.84,7101439059789367.0,353541571066.6705
1638,331.4583333333333,12131.743847025868,3329032258064.516,82670967741935.48,5.7183,0.0113906088371023,14.399,76567741935483.88,227985112038841.72,7101804735819091.0,488800485705.7345
1639,334.875,12593.351039312436,3329032258064.516,82670967741935.48,5.7184,0.0013203624731595,14.536,66390414746543.64,225878910256795.3,7102305885940203.0,507057787812.0009
1640,327.9583333333333,13107.902634736747,3329032258064.516,82670967741935.48,5.7184,0.0046957327235013,14.776,66865990783410.19,223779322440988.8,7102825751393739.0,427006014945.296
1641,321.375,13657.138653813648,3329032258064.516,82670967741935.48,5.7184,0.0163547315826295,14.931,67341566820276.414,222076044995791.03,7103266267588475.0,413518603678.72577
1642,286.2916666666667,14236.414061826425,1109677419354.8386,84890322580645.16,5.7216,0.0208454270200082,17.02,22605714285714.312,72433894176125.88,7251744405083176.0,574174554573.0664
1643,336.0833333333333,14665.320672086507,1109677419354.8386,84890322580645.16,5.7216,0.0214606014094571,17.281,22764239631336.395,70278000152065.19,7252390649807811.0,642288924301.0989
1644,309.4166666666667,15295.262983406265,1109677419354.8386,84890322580645.16,5.7216,0.0038959760165562,17.906,22922764976958.57,67923177490873.28,7253108012361594.0,606189150326.7585
1645,109.33333333333331,15867.294569429723,1109677419354.8386,84890322580645.16,5.7216,0.0002709336178406,18.198,23081290322580.645,65740794802633.92,7253800304770874.0,625677219773.9961
1646,133.83333333333334,15900.186317359094,1109677419354.8386,84890322580645.16,5.7217,0.0179652351398227,18.182,23239815668202.72,63539383438756.21,7254516213541293.0,654553272314.5012
1647,167.16666666666666,15909.733986873449,1109677419354.8386,84890322580645.16,5.7217,0.0030139908720409,18.008,23398341013824.9,61300476179104.61,7255257520844507.0,573933453459.5978
1648,325.4583333333333,16050.12430370112,1109677419354.8386,84890322580645.16,5.7217,0.012098672254057,18.018,23556866359446.973,59384963400434.6,7255911357344432.0,520819258204.3908
1649,315.3333333333333,16615.42026902049,1109677419354.8386,84890322580645.16,5.7217,0.0019082600344573,18.508,23715391705069.152,57680276391950.266,7256509745065278.0,540788902534.9744
1650,321.3333333333333,17161.273214821038,1109677419354.8386,84890322580645.16,5.7218,0.0054312661508319,19.022,23842211981566.84,55939345318078.4,7257136666922298.0,562704376120.8265
1651,311.3333333333333,17686.65963400061,1109677419354.8386,84890322580645.16,5.7218,0.0147845762860708,19.279,23961105990783.41,54159266304489.86,7257795409871373.0,532929755460.54913
1652,314.0416666666667,18149.295782159777,1109677419354.8386,84890322580645.16,5.7218,0.0003922297043515,19.682,24080000000000.0,52502222351435.2,7258428018253434.0,520866550821.9825
1653,310.625,18677.07116488515,1109677419354.8386,84890322580645.16,5.7218,0.0003889769417248,19.962,24080000000000.0,50906106887177.48,7259056741950602.0,487390055251.2113
1654,314.1666666666667,19180.296304970467,1109677419354.8386,84890322580645.16,5.7218,0.0015791767162773,20.29,24080000000000.0,49431263232597.24,7259656975663160.0,492473630699.5918
1655,297.9166666666667,19715.990905509232,1109677419354.8386,84890322580645.16,5.7218,0.0352018041702502,20.588,24095852534562.195,47963425109091.17,7260269232696094.0,494924038291.9665
1656,263.9583333333333,20256.376681425663,1109677419354.8386,84890322580645.16,5.7219,0.0330270596631245,20.991,24175115207373.285,46511305342836.06,7260890110308778.0,559040641648.7986
1657,216.25,20656.89806013744,1109677419354.8386,84890322580645.16,5.7219,0.0045135559855086,21.332,24254377880184.37,44909412313353.76,7261585443124835.0,609038295677.3242
1658,329.4583333333333,20750.985637904487,1109677419354.8386,84890322580645.16,5.7219,0.0128881455888201,21.234,24333640552995.36,43166185842816.31,7262338911971648.0,518109097107.1978
1659,305.2916666666667,21148.287417755942,1109677419354.8386,84890322580645.16,5.7219,0.046747327634177,21.421,24412903225806.45,41673455617094.99,7262992187988653.0,479229336939.0181
1660,277.5,21638.223219237792,1109677419354.8386,84890322580645.16,5.7219,0.0432648417910805,21.748,24492165898617.543,40275472326943.88,7263608649176718.0,458701696920.8374
1661,180.83333333333331,21962.72468196475,1109677419354.8386,84890322580645.16,5.722,0.0439819447991905,21.895,24571428571428.52,38915647272247.055,7264212319623080.0,445323223973.682
1662,327.375,21865.82564274704,1109677419354.8386,84890322580645.16,5.722,0.002385152551309,21.232,24650691244239.613,37580719676895.08,7264803422880050.0,386054949102.2451
1663,323.0416666666667,22013.793088109294,1109677419354.8386,84890322580645.16,5.722,0.0006456185625018,21.184,24729953917050.703,36422327372200.33,7265307114099942.0,328770244039.3659
1664,322.5416666666667,22419.508819559385,1109677419354.8386,84890322580645.16,5.722,0.00079147092372,21.357,24523870967741.938,35409890961848.86,7265748428086482.0,326296448969.4592
1665,317.9166666666667,22862.25585873704,1109677419354.8386,84890322580645.16,5.722,0.0040604456727482,21.663,24246451612903.227,34383498100935.28,7266189404793419.0,286308856478.9987
1666,292.4583333333333,23397.887915886608,1109677419354.8386,84890322580645.16,5.7221,0.0028943251561299,21.959,23969032258064.52,33444829004099.49,7266596714077981.0,287486163001.03723
1667,288.1666666666667,23826.410359407204,1109677419354.8386,84890322580645.16,5.7221,0.018894248761137,22.24,24017279102384.28,32474284607697.46,7267011755599112.0,272132623937.22607
1668,261.0833333333333,24345.544279449903,1109677419354.8386,84890322580645.16,5.7221,0.015008430374002,22.588,24065525946704.09,31520244536997.758,7267417542286338.0,255010917224.2348
1669,224.91666666666663,24659.38879539357,1109677419354.8386,84890322580645.16,5.7221,0.0188329415273882,22.707,24113772791023.844,30584823873235.32,7267815156179402.0,237643572339.74683
1670,58.708333333333336,24945.850691302767,1109677419354.8386,84890322580645.16,5.7221,0.0419227622340694,22.783,24162019635343.6,29677226954693.496,7268195709875568.0,221022401539.8425
